协议编号,借据编号,还款期数,应还日期,欠还利息,欠还本金,欠还本息,还款标志
251472109954,103,10,2018-11-24,90.00,0.00,90.00,3
251472109954,103,11,2018-12-24,90.00,0.00,90.00,3
300202907552,105,6,2018-11-15,1795.50,13500.00,15295.50,3
300202907552,105,7,2018-12-15,1701.00,13500.00,15201.00,3
190907223881,119,1,2018-07-17,1440.00,12000.00,13440.00,3
190907223881,119,2,2018-08-17,1320.00,12000.00,13320.00,3
190907223881,119,3,2018-09-17,1200.00,12000.00,13200.00,3
190907223881,119,4,2018-10-17,1080.00,12000.00,13080.00,3
190907223881,119,5,2018-11-17,960.00,12000.00,12960.00,3
190907223881,119,6,2018-12-17,840.00,12000.00,12840.00,3
181184723505,100,5,2018-11-27,15421.00,0.00,15421.00,3
181184723505,100,6,2018-12-27,15421.00,2203000.00,2218421.00,3
060261317872,110,3,2018-07-05,240.00,0.00,240.00,3
060261317872,110,4,2018-08-05,240.00,0.00,240.00,3
060261317872,110,5,2018-09-05,240.00,0.00,240.00,3
060261317872,110,6,2018-10-05,240.00,0.00,240.00,3
060261317872,110,7,2018-11-05,240.00,0.00,240.00,3
060261317872,110,8,2018-12-05,240.00,0.00,240.00,3
070559518641,103,2,2018-05-15,3558.00,0.00,3558.00,3
070559518641,103,3,2018-06-15,3558.00,593000.00,596558.00,3
191148371044,119,4,2018-11-27,99.00,5500.00,5599.00,3
191148371044,119,5,2018-12-27,66.00,5500.00,5566.00,3
270481838863,113,4,2018-07-23,266.00,0.00,266.00,3
270481838863,113,5,2018-08-23,266.00,0.00,266.00,3
270481838863,113,6,2018-09-23,266.00,0.00,266.00,3
270481838863,113,7,2018-10-23,266.00,0.00,266.00,3
270481838863,113,8,2018-11-23,266.00,0.00,266.00,3
270481838863,113,9,2018-12-23,266.00,0.00,266.00,3
161315889165,100,5,2018-10-30,3045.00,0.00,3045.00,3
161315889165,100,6,2018-11-30,3045.00,0.00,3045.00,3
161315889165,100,7,2018-12-30,3045.00,0.00,3045.00,3
161688928219,109,2,2018-09-06,11503.33,821666.67,833170.00,3
161688928219,109,3,2018-10-06,5751.67,821666.67,827418.33,3
271377476740,106,2,2018-03-14,25116.00,0.00,25116.00,3
271377476740,106,3,2018-04-14,25116.00,0.00,25116.00,3
271377476740,106,4,2018-05-14,25116.00,0.00,25116.00,3
271377476740,106,5,2018-06-14,25116.00,0.00,25116.00,3
271377476740,106,6,2018-07-14,25116.00,3588000.00,3613116.00,3
090702829068,102,1,2018-02-25,2448.00,12750.00,15198.00,3
090702829068,102,2,2018-03-25,2346.00,12750.00,15096.00,3
090702829068,102,3,2018-04-25,2244.00,12750.00,14994.00,3
090702829068,102,4,2018-05-25,2142.00,12750.00,14892.00,3
090702829068,102,5,2018-06-25,2040.00,12750.00,14790.00,3
090702829068,102,6,2018-07-25,1938.00,12750.00,14688.00,3
090702829068,102,7,2018-08-25,1836.00,12750.00,14586.00,3
090702829068,102,8,2018-09-25,1734.00,12750.00,14484.00,3
090702829068,102,9,2018-10-25,1632.00,12750.00,14382.00,3
090702829068,102,10,2018-11-25,1530.00,12750.00,14280.00,3
090702829068,102,11,2018-12-25,1428.00,12750.00,14178.00,3
120933934029,113,5,2018-07-27,5421.11,38722.22,44143.33,3
120933934029,113,6,2018-08-27,5033.89,38722.22,43756.11,3
120933934029,113,7,2018-09-27,4646.67,38722.22,43368.89,3
120933934029,113,8,2018-10-27,4259.44,38722.22,42981.67,3
120933934029,113,9,2018-11-27,3872.22,38722.22,42594.44,3
120933934029,113,10,2018-12-27,3485.00,38722.22,42207.22,3
290545233996,104,3,2018-08-28,440.00,0.00,440.00,3
290545233996,104,4,2018-09-28,440.00,0.00,440.00,3
290545233996,104,5,2018-10-28,440.00,0.00,440.00,3
290545233996,104,6,2018-11-28,440.00,44000.00,44440.00,3
161576938373,110,5,2018-08-18,98.00,8166.67,8264.67,3
161576938373,110,6,2018-09-18,49.00,8166.67,8215.67,3
070805919326,120,2,2018-05-31,1169.00,0.00,1169.00,3
070805919326,120,3,2018-06-30,1169.00,0.00,1169.00,3
070805919326,120,4,2018-07-31,1169.00,0.00,1169.00,3
070805919326,120,5,2018-08-31,1169.00,0.00,1169.00,3
070805919326,120,6,2018-09-30,1169.00,0.00,1169.00,3
070805919326,120,7,2018-10-31,1169.00,0.00,1169.00,3
070805919326,120,8,2018-11-30,1169.00,0.00,1169.00,3
191317583008,118,4,2018-05-03,72.64,1313.26,1385.90,3
191317583008,118,5,2018-06-03,64.76,1321.14,1385.90,3
191317583008,118,6,2018-07-03,56.84,1329.06,1385.90,3
191317583008,118,7,2018-08-03,48.86,1337.04,1385.90,3
191317583008,118,8,2018-09-03,40.84,1345.06,1385.90,3
191317583008,118,9,2018-10-03,32.77,1353.13,1385.90,3
191317583008,118,10,2018-11-03,24.65,1361.25,1385.90,3
191317583008,118,11,2018-12-03,16.48,1369.42,1385.90,3
020011737328,119,6,2018-12-17,4497.73,69487.95,73985.68,3
091202467469,106,2,2018-03-26,1152.00,0.00,1152.00,3
091202467469,106,3,2018-04-26,1152.00,0.00,1152.00,3
091202467469,106,4,2018-05-26,1152.00,0.00,1152.00,3
091202467469,106,5,2018-06-26,1152.00,0.00,1152.00,3
091202467469,106,6,2018-07-26,1152.00,0.00,1152.00,3
091202467469,106,7,2018-08-26,1152.00,0.00,1152.00,3
091202467469,106,8,2018-09-26,1152.00,0.00,1152.00,3
091202467469,106,9,2018-10-26,1152.00,0.00,1152.00,3
091202467469,106,10,2018-11-26,1152.00,0.00,1152.00,3
091202467469,106,11,2018-12-26,1152.00,0.00,1152.00,3
230796400412,107,2,2018-08-24,328.00,0.00,328.00,3
230796400412,107,3,2018-09-24,328.00,0.00,328.00,3
230796400412,107,4,2018-10-24,328.00,0.00,328.00,3
230796400412,107,5,2018-11-24,328.00,0.00,328.00,3
230796400412,107,6,2018-12-24,328.00,0.00,328.00,3
050512440623,114,4,2018-05-04,33696.00,0.00,33696.00,3
050512440623,114,5,2018-06-04,33696.00,0.00,33696.00,3
050512440623,114,6,2018-07-04,33696.00,3744000.00,3777696.00,3
270737179220,103,1,2018-06-13,3500.00,0.00,3500.00,3
270737179220,103,2,2018-07-13,3500.00,0.00,3500.00,3
270737179220,103,3,2018-08-13,3500.00,0.00,3500.00,3
270737179220,103,4,2018-09-13,3500.00,0.00,3500.00,3
270737179220,103,5,2018-10-13,3500.00,0.00,3500.00,3
270737179220,103,6,2018-11-13,3500.00,350000.00,353500.00,3
061228657704,115,4,2018-08-05,18736.00,0.00,18736.00,3
061228657704,115,5,2018-09-05,18736.00,0.00,18736.00,3
061228657704,115,6,2018-10-05,18736.00,0.00,18736.00,3
061228657704,115,7,2018-11-05,18736.00,0.00,18736.00,3
061228657704,115,8,2018-12-05,18736.00,0.00,18736.00,3
261083688903,118,9,2018-11-02,5792.00,241333.33,247125.33,3
261083688903,118,10,2018-12-02,4344.00,241333.33,245677.33,3
050622248425,120,5,2018-08-21,7812.00,0.00,7812.00,3
050622248425,120,6,2018-09-21,7812.00,0.00,7812.00,3
050622248425,120,7,2018-10-21,7812.00,0.00,7812.00,3
050622248425,120,8,2018-11-21,7812.00,0.00,7812.00,3
050622248425,120,9,2018-12-21,7812.00,0.00,7812.00,3
161709608645,104,1,2018-04-30,4866.00,0.00,4866.00,3
161709608645,104,2,2018-05-31,4866.00,0.00,4866.00,3
161709608645,104,3,2018-06-30,4866.00,0.00,4866.00,3
161709608645,104,4,2018-07-31,4866.00,0.00,4866.00,3
161709608645,104,5,2018-08-31,4866.00,0.00,4866.00,3
161709608645,104,6,2018-09-30,4866.00,0.00,4866.00,3
161709608645,104,7,2018-10-31,4866.00,0.00,4866.00,3
161709608645,104,8,2018-11-30,4866.00,0.00,4866.00,3
160978276493,116,4,2018-10-03,54.00,0.00,54.00,3
160978276493,116,5,2018-11-03,54.00,0.00,54.00,3
160978276493,116,6,2018-12-03,54.00,6000.00,6054.00,3
131772203253,110,1,2018-04-27,6996.00,191438.68,198434.68,3
131772203253,110,2,2018-05-27,5847.37,192587.31,198434.68,3
131772203253,110,3,2018-06-27,4691.84,193742.84,198434.68,3
131772203253,110,4,2018-07-27,3529.39,194905.29,198434.68,3
131772203253,110,5,2018-08-27,2359.96,196074.72,198434.68,3
131772203253,110,6,2018-09-27,1183.52,197251.16,198434.68,3
301063069685,118,4,2018-11-30,1324.17,8393.56,9717.73,3
300586604575,104,2,2018-07-30,1074.00,59666.67,60740.67,3
300586604575,104,3,2018-08-30,537.00,59666.67,60203.67,3
040376772978,119,6,2018-07-30,175.58,3583.33,3758.92,3
040376772978,119,7,2018-08-30,150.50,3583.33,3733.83,3
040376772978,119,8,2018-09-30,125.42,3583.33,3708.75,3
040376772978,119,9,2018-10-30,100.33,3583.33,3683.67,3
040376772978,119,10,2018-11-30,75.25,3583.33,3658.58,3
040376772978,119,11,2018-12-30,50.17,3583.33,3633.50,3
231823625429,111,1,2018-07-22,3522.00,0.00,3522.00,3
231823625429,111,2,2018-08-22,3522.00,0.00,3522.00,3
231823625429,111,3,2018-09-22,3522.00,0.00,3522.00,3
231823625429,111,4,2018-10-22,3522.00,0.00,3522.00,3
231823625429,111,5,2018-11-22,3522.00,0.00,3522.00,3
231823625429,111,6,2018-12-22,3522.00,0.00,3522.00,3
230911613056,106,1,2018-02-10,441.00,2625.00,3066.00,3
230911613056,106,2,2018-03-10,422.62,2625.00,3047.62,3
230911613056,106,3,2018-04-10,404.25,2625.00,3029.25,3
230911613056,106,4,2018-05-10,385.88,2625.00,3010.88,3
230911613056,106,5,2018-06-10,367.50,2625.00,2992.50,3
230911613056,106,6,2018-07-10,349.12,2625.00,2974.12,3
230911613056,106,7,2018-08-10,330.75,2625.00,2955.75,3
230911613056,106,8,2018-09-10,312.38,2625.00,2937.38,3
230911613056,106,9,2018-10-10,294.00,2625.00,2919.00,3
230911613056,106,10,2018-11-10,275.62,2625.00,2900.62,3
230911613056,106,11,2018-12-10,257.25,2625.00,2882.25,3
200818388562,113,1,2018-07-14,700.00,0.00,700.00,3
200818388562,113,2,2018-08-14,700.00,0.00,700.00,3
200818388562,113,3,2018-09-14,700.00,0.00,700.00,3
200818388562,113,4,2018-10-14,700.00,0.00,700.00,3
200818388562,113,5,2018-11-14,700.00,0.00,700.00,3
200818388562,113,6,2018-12-14,700.00,0.00,700.00,3
190627622679,120,3,2018-10-05,2692.67,384666.67,387359.33,3
310066992803,119,2,2018-03-14,819.00,0.00,819.00,3
310066992803,119,3,2018-04-14,819.00,0.00,819.00,3
310066992803,119,4,2018-05-14,819.00,0.00,819.00,3
310066992803,119,5,2018-06-14,819.00,0.00,819.00,3
310066992803,119,6,2018-07-14,819.00,0.00,819.00,3
310066992803,119,7,2018-08-14,819.00,0.00,819.00,3
310066992803,119,8,2018-09-14,819.00,0.00,819.00,3
310066992803,119,9,2018-10-14,819.00,0.00,819.00,3
310066992803,119,10,2018-11-14,819.00,0.00,819.00,3
310066992803,119,11,2018-12-14,819.00,0.00,819.00,3
020091984952,112,3,2018-04-21,15456.00,161000.00,176456.00,3
020091984952,112,4,2018-05-21,14490.00,161000.00,175490.00,3
020091984952,112,5,2018-06-21,13524.00,161000.00,174524.00,3
020091984952,112,6,2018-07-21,12558.00,161000.00,173558.00,3
020091984952,112,7,2018-08-21,11592.00,161000.00,172592.00,3
020091984952,112,8,2018-09-21,10626.00,161000.00,171626.00,3
020091984952,112,9,2018-10-21,9660.00,161000.00,170660.00,3
020091984952,112,10,2018-11-21,8694.00,161000.00,169694.00,3
020091984952,112,11,2018-12-21,7728.00,161000.00,168728.00,3
161221099500,110,3,2018-10-01,272.00,0.00,272.00,3
161221099500,110,4,2018-11-01,272.00,0.00,272.00,3
161221099500,110,5,2018-12-01,272.00,0.00,272.00,3
330109040840,111,1,2018-07-19,6384.00,0.00,6384.00,3
330109040840,111,2,2018-08-19,6384.00,0.00,6384.00,3
330109040840,111,3,2018-09-19,6384.00,0.00,6384.00,3
330109040840,111,4,2018-10-19,6384.00,0.00,6384.00,3
330109040840,111,5,2018-11-19,6384.00,0.00,6384.00,3
330109040840,111,6,2018-12-19,6384.00,0.00,6384.00,3
290350392064,106,4,2018-10-20,54.00,2000.00,2054.00,3
290350392064,106,5,2018-11-20,36.00,2000.00,2036.00,3
290350392064,106,6,2018-12-20,18.00,2000.00,2018.00,3
131490125462,101,6,2018-09-06,992.94,15340.41,16333.35,3
131490125462,101,7,2018-10-06,854.87,15478.48,16333.35,3
131490125462,101,8,2018-11-06,715.57,15617.78,16333.35,3
131490125462,101,9,2018-12-06,575.01,15758.34,16333.35,3
151034539139,105,9,2018-12-07,8538.67,66708.33,75247.00,3
470051239594,114,5,2018-10-06,29056.00,0.00,29056.00,3
470051239594,114,6,2018-11-06,29056.00,3632000.00,3661056.00,3
230957150556,109,1,2018-02-03,5859.00,106084.27,111943.27,3
230957150556,109,2,2018-03-03,4904.24,107039.03,111943.27,3
230957150556,109,3,2018-04-03,3940.89,108002.38,111943.27,3
230957150556,109,4,2018-05-03,2968.87,108974.40,111943.27,3
230957150556,109,5,2018-06-03,1988.10,109955.17,111943.27,3
230957150556,109,6,2018-07-03,998.52,110944.75,111943.27,3
230266281559,114,4,2018-08-21,1777.50,19750.00,21527.50,3
230266281559,114,5,2018-09-21,1580.00,19750.00,21330.00,3
230266281559,114,6,2018-10-21,1382.50,19750.00,21132.50,3
230266281559,114,7,2018-11-21,1185.00,19750.00,20935.00,3
230266281559,114,8,2018-12-21,987.50,19750.00,20737.50,3
170352124025,114,8,2018-11-29,17467.50,114166.67,131634.17,3
170352124025,114,9,2018-12-29,16440.00,114166.67,130606.67,3
400088006276,106,2,2018-05-13,5922.00,329000.00,334922.00,3
400088006276,106,3,2018-06-13,2961.00,329000.00,331961.00,3
200780972278,110,6,2018-10-22,2168.00,0.00,2168.00,3
200780972278,110,7,2018-11-22,2168.00,0.00,2168.00,3
200780972278,110,8,2018-12-22,2168.00,0.00,2168.00,3
061244694965,112,2,2018-09-12,952.83,31382.15,32334.98,3
061244694965,112,3,2018-10-12,764.54,31570.44,32334.98,3
061244694965,112,4,2018-11-12,575.11,31759.87,32334.98,3
061244694965,112,5,2018-12-12,384.56,31950.42,32334.98,3
400086690053,111,1,2018-02-20,603.00,5312.32,5915.32,3
400086690053,111,2,2018-03-20,555.19,5360.13,5915.32,3
400086690053,111,3,2018-04-20,506.95,5408.37,5915.32,3
400086690053,111,4,2018-05-20,458.27,5457.05,5915.32,3
400086690053,111,5,2018-06-20,409.16,5506.16,5915.32,3
400086690053,111,6,2018-07-20,359.60,5555.72,5915.32,3
400086690053,111,7,2018-08-20,309.60,5605.72,5915.32,3
400086690053,111,8,2018-09-20,259.15,5656.17,5915.32,3
400086690053,111,9,2018-10-20,208.25,5707.07,5915.32,3
400086690053,111,10,2018-11-20,156.88,5758.44,5915.32,3
400086690053,111,11,2018-12-20,105.06,5810.26,5915.32,3
170292280002,103,2,2018-06-05,6392.08,27791.67,34183.75,3
170292280002,103,3,2018-07-05,6114.17,27791.67,33905.83,3
170292280002,103,4,2018-08-05,5836.25,27791.67,33627.92,3
170292280002,103,5,2018-09-05,5558.33,27791.67,33350.00,3
170292280002,103,6,2018-10-05,5280.42,27791.67,33072.08,3
170292280002,103,7,2018-11-05,5002.50,27791.67,32794.17,3
170292280002,103,8,2018-12-05,4724.58,27791.67,32516.25,3
230715531159,110,6,2018-09-05,2052.56,22555.56,24608.11,3
230715531159,110,7,2018-10-05,1894.67,22555.56,24450.22,3
230715531159,110,8,2018-11-05,1736.78,22555.56,24292.33,3
230715531159,110,9,2018-12-05,1578.89,22555.56,24134.44,3
130609966834,102,1,2018-05-05,1520.00,7749.27,9269.27,3
130609966834,102,2,2018-06-05,1442.51,7826.76,9269.27,3
130609966834,102,3,2018-07-05,1364.24,7905.03,9269.27,3
130609966834,102,4,2018-08-05,1285.19,7984.08,9269.27,3
130609966834,102,5,2018-09-05,1205.35,8063.92,9269.27,3
130609966834,102,6,2018-10-05,1124.71,8144.56,9269.27,3
130609966834,102,7,2018-11-05,1043.26,8226.01,9269.27,3
130609966834,102,8,2018-12-05,961.00,8308.27,9269.27,3
400051268159,107,1,2018-08-16,310.00,1722.26,2032.26,3
400051268159,107,2,2018-09-16,292.78,1722.22,2015.00,3
400051268159,107,3,2018-10-16,275.56,1722.22,1997.78,3
400051268159,107,4,2018-11-16,258.33,1722.22,1980.56,3
400051268159,107,5,2018-12-16,241.11,1722.22,1963.33,3
080756475805,115,8,2018-12-24,101.59,2862.31,2963.90,3
080840868897,118,6,2018-09-11,138.67,1777.78,1916.44,3
080840868897,118,7,2018-10-11,128.00,1777.78,1905.78,3
080840868897,118,8,2018-11-11,117.33,1777.78,1895.11,3
080840868897,118,9,2018-12-11,106.67,1777.78,1884.44,3
200584166338,114,2,2018-04-02,42.84,2666.61,2709.45,3
200584166338,114,3,2018-05-02,21.51,2687.94,2709.45,3
161326419603,102,2,2018-08-06,11411.35,124570.09,135981.44,3
161326419603,102,3,2018-09-06,10414.79,125566.65,135981.44,3
161326419603,102,4,2018-10-06,9410.25,126571.19,135981.44,3
161326419603,102,5,2018-11-06,8397.69,127583.75,135981.44,3
161326419603,102,6,2018-12-06,7377.02,128604.42,135981.44,3
041050854213,103,3,2018-09-12,924.00,0.00,924.00,3
041050854213,103,4,2018-10-12,924.00,0.00,924.00,3
041050854213,103,5,2018-11-12,924.00,0.00,924.00,3
041050854213,103,6,2018-12-12,924.00,0.00,924.00,3
080873182033,109,4,2018-10-09,3953.46,47077.23,51030.69,3
080873182033,109,5,2018-11-09,3529.76,47500.93,51030.69,3
080873182033,109,6,2018-12-09,3102.25,47928.44,51030.69,3
240439191802,109,3,2018-08-31,351.00,0.00,351.00,3
240439191802,109,4,2018-09-30,351.00,0.00,351.00,3
240439191802,109,5,2018-10-31,351.00,0.00,351.00,3
240439191802,109,6,2018-11-30,351.00,0.00,351.00,3
250280150819,103,2,2018-04-18,335.50,5083.33,5418.83,3
250280150819,103,3,2018-05-18,305.00,5083.33,5388.33,3
250280150819,103,4,2018-06-18,274.50,5083.33,5357.83,3
250280150819,103,5,2018-07-18,244.00,5083.33,5327.33,3
250280150819,103,6,2018-08-18,213.50,5083.33,5296.83,3
250280150819,103,7,2018-09-18,183.00,5083.33,5266.33,3
250280150819,103,8,2018-10-18,152.50,5083.33,5235.83,3
250280150819,103,9,2018-11-18,122.00,5083.33,5205.33,3
250280150819,103,10,2018-12-18,91.50,5083.33,5174.83,3
301693523309,108,2,2018-08-09,3655.00,23888.89,27543.89,3
301693523309,108,3,2018-09-09,3440.00,23888.89,27328.89,3
301693523309,108,4,2018-10-09,3225.00,23888.89,27113.89,3
301693523309,108,5,2018-11-09,3010.00,23888.89,26898.89,3
301693523309,108,6,2018-12-09,2795.00,23888.89,26683.89,3
320265181622,115,9,2018-12-28,9.33,333.33,342.67,3
170277810801,110,1,2018-05-22,9254.00,110166.63,119420.63,3
170277810801,110,2,2018-06-22,8482.83,110166.67,118649.50,3
170277810801,110,3,2018-07-22,7711.67,110166.67,117878.33,3
170277810801,110,4,2018-08-22,6940.50,110166.67,117107.17,3
170277810801,110,5,2018-09-22,6169.33,110166.67,116336.00,3
170277810801,110,6,2018-10-22,5398.17,110166.67,115564.83,3
170277810801,110,7,2018-11-22,4627.00,110166.67,114793.67,3
170277810801,110,8,2018-12-22,3855.83,110166.67,114022.50,3
300315341638,112,6,2018-11-15,320.83,4583.33,4904.17,3
300315341638,112,7,2018-12-15,275.00,4583.33,4858.33,3
111616596956,114,5,2018-09-30,37579.91,251414.01,288993.92,3
111616596956,114,6,2018-10-30,35065.77,253928.15,288993.92,3
111616596956,114,7,2018-11-30,32526.49,256467.43,288993.92,3
111616596956,114,8,2018-12-30,29961.82,259032.10,288993.92,3
190452650338,101,9,2018-11-19,324.00,0.00,324.00,3
190452650338,101,10,2018-12-19,324.00,0.00,324.00,3
180355683451,106,1,2018-05-01,378.00,17874.59,18252.59,3
180355683451,106,2,2018-06-01,252.88,17999.71,18252.59,3
180355683451,106,3,2018-07-01,126.89,18125.70,18252.59,3
160595852881,115,1,2018-08-12,1757.00,20123.54,21880.54,3
160595852881,115,2,2018-09-12,1616.14,20264.40,21880.54,3
160595852881,115,3,2018-10-12,1474.28,20406.26,21880.54,3
160595852881,115,4,2018-11-12,1331.44,20549.10,21880.54,3
160595852881,115,5,2018-12-12,1187.60,20692.94,21880.54,3
181396756414,100,3,2018-09-21,58.74,8391.53,8450.27,3
020074412584,116,5,2018-08-18,1457.54,7426.83,8884.37,3
020074412584,116,6,2018-09-18,1390.70,7493.67,8884.37,3
020074412584,116,7,2018-10-18,1323.26,7561.11,8884.37,3
020074412584,116,8,2018-11-18,1255.21,7629.16,8884.37,3
020074412584,116,9,2018-12-18,1186.55,7697.82,8884.37,3
240740198047,107,1,2018-08-30,6216.00,345333.34,351549.34,3
240740198047,107,2,2018-09-30,4144.00,345333.33,349477.33,3
240740198047,107,3,2018-10-30,2072.00,345333.33,347405.33,3
251634804742,112,2,2018-04-06,300.00,15000.00,15300.00,3
251634804742,112,3,2018-05-06,150.00,15000.00,15150.00,3
161317273126,115,1,2018-03-23,3530.00,17996.66,21526.66,3
161317273126,115,2,2018-04-23,3350.03,18176.63,21526.66,3
161317273126,115,3,2018-05-23,3168.27,18358.39,21526.66,3
161317273126,115,4,2018-06-23,2984.68,18541.98,21526.66,3
161317273126,115,5,2018-07-23,2799.26,18727.40,21526.66,3
161317273126,115,6,2018-08-23,2611.99,18914.67,21526.66,3
161317273126,115,7,2018-09-23,2422.84,19103.82,21526.66,3
161317273126,115,8,2018-10-23,2231.80,19294.86,21526.66,3
161317273126,115,9,2018-11-23,2038.86,19487.80,21526.66,3
161317273126,115,10,2018-12-23,1843.98,19682.68,21526.66,3
090711367079,107,1,2018-08-21,304.00,12565.87,12869.87,3
090711367079,107,2,2018-09-21,203.47,12666.40,12869.87,3
090711367079,107,3,2018-10-21,102.14,12767.73,12869.87,3
201629983665,101,2,2018-05-25,9694.50,46833.33,56527.83,3
201629983665,101,3,2018-06-25,9273.00,46833.33,56106.33,3
201629983665,101,4,2018-07-25,8851.50,46833.33,55684.83,3
201629983665,101,5,2018-08-25,8430.00,46833.33,55263.33,3
201629983665,101,6,2018-09-25,8008.50,46833.33,54841.83,3
201629983665,101,7,2018-10-25,7587.00,46833.33,54420.33,3
201629983665,101,8,2018-11-25,7165.50,46833.33,53998.83,3
201629983665,101,9,2018-12-25,6744.00,46833.33,53577.33,3
131746173115,117,5,2018-07-18,47.39,274.33,321.72,3
131746173115,117,6,2018-08-18,45.20,276.52,321.72,3
131746173115,117,7,2018-09-18,42.99,278.73,321.72,3
131746173115,117,8,2018-10-18,40.76,280.96,321.72,3
131746173115,117,9,2018-11-18,38.51,283.21,321.72,3
131746173115,117,10,2018-12-18,36.24,285.48,321.72,3
060762085897,111,2,2018-07-22,7555.56,44444.44,52000.00,3
060762085897,111,3,2018-08-22,7111.11,44444.44,51555.56,3
060762085897,111,4,2018-09-22,6666.67,44444.44,51111.11,3
060762085897,111,5,2018-10-22,6222.22,44444.44,50666.67,3
060762085897,111,6,2018-11-22,5777.78,44444.44,50222.22,3
060762085897,111,7,2018-12-22,5333.33,44444.44,49777.78,3
270842450851,114,6,2018-09-01,125.00,20833.33,20958.33,3
231682146084,104,4,2018-10-27,337.97,3600.01,3937.98,3
231682146084,104,5,2018-11-27,316.37,3621.61,3937.98,3
231682146084,104,6,2018-12-27,294.64,3643.34,3937.98,3
211466449108,116,5,2018-07-01,12420.00,0.00,12420.00,3
211466449108,116,6,2018-08-01,12420.00,0.00,12420.00,3
211466449108,116,7,2018-09-01,12420.00,0.00,12420.00,3
211466449108,116,8,2018-10-01,12420.00,0.00,12420.00,3
211466449108,116,9,2018-11-01,12420.00,0.00,12420.00,3
211466449108,116,10,2018-12-01,12420.00,0.00,12420.00,3
040669058963,107,4,2018-07-06,13.50,500.00,513.50,3
040669058963,107,5,2018-08-06,9.00,500.00,509.00,3
040669058963,107,6,2018-09-06,4.50,500.00,504.50,3
200366243059,111,2,2018-07-13,1700.66,18564.96,20265.62,3
200366243059,111,3,2018-08-13,1552.14,18713.48,20265.62,3
200366243059,111,4,2018-09-13,1402.43,18863.19,20265.62,3
200366243059,111,5,2018-10-13,1251.53,19014.09,20265.62,3
200366243059,111,6,2018-11-13,1099.41,19166.21,20265.62,3
200366243059,111,7,2018-12-13,946.08,19319.54,20265.62,3
130498951364,101,2,2018-08-12,12302.06,74771.93,87073.99,3
130498951364,101,3,2018-09-12,11629.11,75444.88,87073.99,3
130498951364,101,4,2018-10-12,10950.10,76123.89,87073.99,3
130498951364,101,5,2018-11-12,10264.99,76809.00,87073.99,3
130498951364,101,6,2018-12-12,9573.71,77500.28,87073.99,3
160703457710,108,4,2018-08-25,230.00,0.00,230.00,3
160703457710,108,5,2018-09-25,230.00,0.00,230.00,3
160703457710,108,6,2018-10-25,230.00,0.00,230.00,3
160703457710,108,7,2018-11-25,230.00,0.00,230.00,3
160703457710,108,8,2018-12-25,230.00,0.00,230.00,3
260753550879,117,3,2018-06-04,2133.33,16666.67,18800.00,3
260753550879,117,4,2018-07-04,2000.00,16666.67,18666.67,3
260753550879,117,5,2018-08-04,1866.67,16666.67,18533.33,3
260753550879,117,6,2018-09-04,1733.33,16666.67,18400.00,3
260753550879,117,7,2018-10-04,1600.00,16666.67,18266.67,3
260753550879,117,8,2018-11-04,1466.67,16666.67,18133.33,3
260753550879,117,9,2018-12-04,1333.33,16666.67,18000.00,3
260621892870,103,5,2018-08-28,1857.28,132200.10,134057.38,3
260621892870,103,6,2018-09-28,931.86,133125.52,134057.38,3
201279396503,112,9,2018-10-23,417.22,3533.45,3950.67,3
201279396503,112,10,2018-11-23,392.48,3558.19,3950.67,3
201279396503,112,11,2018-12-23,367.58,3583.09,3950.67,3
191482424126,120,5,2018-12-24,133.33,1666.67,1800.00,3
191215949541,108,5,2018-06-20,70.84,5885.60,5956.44,3
191215949541,108,6,2018-07-20,35.50,5920.94,5956.44,3
130317891172,118,2,2018-07-06,24.11,1333.30,1357.41,3
130317891172,118,3,2018-08-06,12.12,1345.29,1357.41,3
250907158752,107,3,2018-08-15,10050.00,0.00,10050.00,3
250907158752,107,4,2018-09-15,10050.00,0.00,10050.00,3
250907158752,107,5,2018-10-15,10050.00,0.00,10050.00,3
250907158752,107,6,2018-11-15,10050.00,1005000.00,1015050.00,3
130997675411,116,2,2018-04-02,120.00,0.00,120.00,3
130997675411,116,3,2018-05-02,120.00,0.00,120.00,3
130997675411,116,4,2018-06-02,120.00,0.00,120.00,3
130997675411,116,5,2018-07-02,120.00,0.00,120.00,3
130997675411,116,6,2018-08-02,120.00,0.00,120.00,3
130997675411,116,7,2018-09-02,120.00,0.00,120.00,3
130997675411,116,8,2018-10-02,120.00,0.00,120.00,3
130997675411,116,9,2018-11-02,120.00,0.00,120.00,3
130997675411,116,10,2018-12-02,120.00,0.00,120.00,3
271438925348,103,11,2018-12-05,1358.00,0.00,1358.00,3
230829653599,104,3,2018-04-17,781.67,11166.67,11948.33,3
230829653599,104,4,2018-05-17,703.50,11166.67,11870.17,3
230829653599,104,5,2018-06-17,625.33,11166.67,11792.00,3
230829653599,104,6,2018-07-17,547.17,11166.67,11713.83,3
230829653599,104,7,2018-08-17,469.00,11166.67,11635.67,3
230829653599,104,8,2018-09-17,390.83,11166.67,11557.50,3
230829653599,104,9,2018-10-17,312.67,11166.67,11479.33,3
230829653599,104,10,2018-11-17,234.50,11166.67,11401.17,3
230829653599,104,11,2018-12-17,156.33,11166.67,11323.00,3
251668423981,111,4,2018-06-03,63.00,375.00,438.00,3
251668423981,111,5,2018-07-03,60.00,375.00,435.00,3
