协议编号,借据编号,借据金额,借据币种,剩余本金,借据利率,借据期限,期限单位,还款方式,还款顺序,罚息利率,提前还款标志,提前还款费率,展期标志,展期费率,生效日期,到期日期,借据状态,欠款期数,起欠期数,欠还利息,欠还本金,欠还金额
080330486347,107,1328000.00,156,1328000.00,10.8,18,1,0,0,1.0,0,3.0,0,4.0,2018-06-24,2019-12-24,0,0,0,0.00,0.00,0.00
080728727150,103,35000.00,156,35000.00,10.8,3,1,2,0,0.8,1,0.0,0,4.0,2018-01-25,2018-04-25,0,0,0,0.00,0.00,0.00
270485118886,101,1676000.00,156,1676000.00,8.4,6,1,0,0,0.8,0,3.0,0,3.0,2018-07-31,2019-01-31,0,0,0,0.00,0.00,0.00
110212808622,117,21000.00,156,21000.00,10.8,18,1,2,0,0.8,1,0.0,0,4.0,2018-06-09,2019-12-09,0,0,0,0.00,0.00,0.00
080888823867,110,17000.00,156,17000.00,9.6,18,1,2,0,0.5,0,1.0,0,5.0,2018-06-28,2019-12-28,0,0,0,0.00,0.00,0.00
110713046848,112,15000.00,156,15000.00,10.8,6,1,1,0,1.5,1,0.0,0,4.0,2018-03-07,2018-09-07,0,0,0,0.00,0.00,0.00
270848947212,112,48000.00,156,48000.00,8.4,12,1,1,0,0.8,0,2.0,0,5.0,2018-02-17,2019-02-17,0,0,0,0.00,0.00,0.00
180524788260,110,907000.00,156,907000.00,8.4,24,1,0,0,0.8,0,3.0,1,0.0,2018-06-10,2020-06-10,0,0,0,0.00,0.00,0.00
111671689751,103,20000.00,156,20000.00,9.6,12,1,2,0,0.8,0,2.0,0,3.0,2018-05-15,2019-05-15,0,0,0,0.00,0.00,0.00
271498399098,115,32000.00,156,32000.00,9.6,12,1,2,0,1.0,1,0.0,1,0.0,2018-03-30,2019-03-30,0,0,0,0.00,0.00,0.00
170537876914,106,910000.00,156,910000.00,7.2,24,1,1,0,1.0,1,0.0,1,0.0,2018-02-03,2020-02-03,0,0,0,0.00,0.00,0.00
430173993209,106,276000.00,156,276000.00,12.0,24,1,2,0,0.8,0,3.0,0,4.0,2018-04-29,2020-04-29,0,0,0,0.00,0.00,0.00
171068398016,104,61000.00,156,61000.00,10.8,12,1,1,0,0.5,1,0.0,0,4.0,2018-03-07,2019-03-07,0,0,0,0.00,0.00,0.00
120654917787,119,42000.00,156,42000.00,9.6,18,1,2,0,1.2,1,0.0,1,0.0,2018-05-23,2019-11-23,0,0,0,0.00,0.00,0.00
430154324929,116,19000.00,156,19000.00,7.2,18,1,0,0,1.0,1,0.0,0,3.0,2018-01-25,2019-07-25,0,0,0,0.00,0.00,0.00
140986568173,115,23000.00,156,23000.00,12.0,3,1,0,0,0.5,1,0.0,0,4.0,2018-07-10,2018-10-10,0,0,0,0.00,0.00,0.00
180967654516,101,138000.00,156,138000.00,8.4,12,1,1,0,1.0,0,3.0,1,0.0,2018-03-24,2019-03-24,0,0,0,0.00,0.00,0.00
080569632581,116,892000.00,156,892000.00,8.4,3,1,2,0,1.5,1,0.0,0,5.0,2018-04-20,2018-07-20,0,0,0,0.00,0.00,0.00
190470409643,112,39000.00,156,39000.00,10.8,18,1,2,0,1.2,1,0.0,1,0.0,2018-02-12,2019-08-12,0,0,0,0.00,0.00,0.00
180763438260,118,23000.00,156,23000.00,9.6,24,1,0,0,1.2,1,0.0,0,4.0,2018-01-21,2020-01-21,0,0,0,0.00,0.00,0.00
050338558851,106,2175000.00,156,2175000.00,8.4,6,1,1,0,0.8,1,0.0,0,3.0,2018-05-20,2018-11-20,0,0,0,0.00,0.00,0.00
380321634011,102,119000.00,156,119000.00,7.2,6,1,2,0,0.5,1,0.0,1,0.0,2018-06-08,2018-12-08,0,0,0,0.00,0.00,0.00
420087725230,100,2101000.00,156,2101000.00,8.4,18,1,2,0,0.5,0,3.0,1,0.0,2018-03-28,2019-09-28,0,0,0,0.00,0.00,0.00
301285417364,113,444000.00,156,444000.00,12.0,24,1,2,0,0.5,0,2.0,1,0.0,2018-05-04,2020-05-04,0,0,0,0.00,0.00,0.00
171757834795,106,583000.00,156,583000.00,12.0,12,1,2,0,1.5,1,0.0,1,0.0,2018-07-29,2019-07-29,0,0,0,0.00,0.00,0.00
091027802631,117,870000.00,156,870000.00,7.2,12,1,1,0,0.5,1,0.0,1,0.0,2018-04-22,2019-04-22,0,0,0,0.00,0.00,0.00
240486971083,114,13000.00,156,13000.00,9.6,12,1,1,0,0.5,1,0.0,1,0.0,2018-01-07,2019-01-07,0,0,0,0.00,0.00,0.00
380385235114,113,24000.00,156,24000.00,12.0,3,1,2,0,1.2,0,2.0,0,3.0,2018-05-16,2018-08-16,0,0,0,0.00,0.00,0.00
390145349647,101,1078000.00,156,1078000.00,7.2,18,1,0,0,0.5,0,2.0,1,0.0,2018-02-17,2019-08-17,0,0,0,0.00,0.00,0.00
151188361669,105,23000.00,156,23000.00,8.4,3,1,0,0,1.0,1,0.0,1,0.0,2018-04-30,2018-07-30,0,0,0,0.00,0.00,0.00
180346246850,115,1144000.00,156,1144000.00,9.6,3,1,1,0,0.8,0,1.0,1,0.0,2018-04-07,2018-07-07,0,0,0,0.00,0.00,0.00
040743445757,118,2087000.00,156,2087000.00,10.8,18,1,0,0,1.5,0,1.0,0,3.0,2018-01-23,2019-07-23,0,0,0,0.00,0.00,0.00
111696404633,114,54000.00,156,54000.00,8.4,12,1,1,0,1.2,0,3.0,0,4.0,2018-05-14,2019-05-14,0,0,0,0.00,0.00,0.00
191400943037,116,190000.00,156,190000.00,10.8,3,1,0,0,0.5,0,3.0,1,0.0,2018-02-13,2018-05-13,0,0,0,0.00,0.00,0.00
190888496811,116,80000.00,156,80000.00,12.0,3,1,1,0,0.5,0,3.0,0,4.0,2018-07-27,2018-10-27,0,0,0,0.00,0.00,0.00
060396104128,118,472000.00,156,472000.00,9.6,18,1,0,0,1.5,0,1.0,0,5.0,2018-01-15,2019-07-15,0,0,0,0.00,0.00,0.00
090942421407,116,606000.00,156,606000.00,10.8,3,1,2,0,1.2,0,3.0,1,0.0,2018-04-19,2018-07-19,0,0,0,0.00,0.00,0.00
200934358621,109,11000.00,156,11000.00,8.4,24,1,0,0,1.0,1,0.0,0,3.0,2018-07-15,2020-07-15,0,0,0,0.00,0.00,0.00
091228276621,120,2627000.00,156,2627000.00,12.0,24,1,2,0,0.8,1,0.0,1,0.0,2018-02-28,2020-02-28,0,0,0,0.00,0.00,0.00
340025670545,119,55000.00,156,55000.00,12.0,6,1,2,0,1.2,1,0.0,1,0.0,2018-07-12,2019-01-12,0,0,0,0.00,0.00,0.00
051067724701,106,11000.00,156,11000.00,8.4,3,1,0,0,1.0,1,0.0,0,4.0,2018-05-29,2018-08-29,0,0,0,0.00,0.00,0.00
111728040681,117,204000.00,156,204000.00,9.6,6,1,1,0,1.2,0,2.0,1,0.0,2018-01-04,2018-07-04,0,0,0,0.00,0.00,0.00
091400284785,104,377000.00,156,377000.00,9.6,18,1,0,0,1.0,0,2.0,0,3.0,2018-02-28,2019-08-28,0,0,0,0.00,0.00,0.00
060537707274,118,200000.00,156,200000.00,7.2,6,1,0,0,1.0,1,0.0,1,0.0,2018-04-06,2018-10-06,0,0,0,0.00,0.00,0.00
130428218344,106,20000.00,156,20000.00,10.8,12,1,0,0,0.8,1,0.0,0,3.0,2018-05-02,2019-05-02,0,0,0,0.00,0.00,0.00
161653612945,108,48000.00,156,48000.00,9.6,3,1,2,0,0.5,1,0.0,1,0.0,2018-06-10,2018-09-10,0,0,0,0.00,0.00,0.00
190438017951,110,251000.00,156,251000.00,12.0,3,1,0,0,1.0,1,0.0,0,4.0,2018-03-29,2018-06-29,0,0,0,0.00,0.00,0.00
170666891804,114,147000.00,156,147000.00,9.6,6,1,1,0,1.5,1,0.0,1,0.0,2018-05-31,2018-11-30,0,0,0,0.00,0.00,0.00
151038463856,119,4718000.00,156,4718000.00,7.2,18,1,0,0,1.5,1,0.0,0,5.0,2018-07-14,2020-01-14,0,0,0,0.00,0.00,0.00
080864101288,102,357000.00,156,357000.00,12.0,12,1,1,0,0.5,0,1.0,1,0.0,2018-03-08,2019-03-08,0,0,0,0.00,0.00,0.00
210481755713,114,615000.00,156,615000.00,7.2,3,1,0,0,1.2,0,2.0,0,4.0,2018-06-25,2018-09-25,0,0,0,0.00,0.00,0.00
110713969386,113,981000.00,156,981000.00,8.4,3,1,0,0,1.0,0,1.0,0,5.0,2018-05-12,2018-08-12,0,0,0,0.00,0.00,0.00
141026517933,118,422000.00,156,422000.00,9.6,24,1,0,0,0.5,1,0.0,0,5.0,2018-06-30,2020-06-30,0,0,0,0.00,0.00,0.00
220113942035,114,21000.00,156,21000.00,10.8,18,1,1,0,1.2,1,0.0,0,4.0,2018-07-17,2020-01-17,0,0,0,0.00,0.00,0.00
160606297761,100,55000.00,156,55000.00,7.2,12,1,1,0,1.5,0,3.0,0,3.0,2018-05-26,2019-05-26,0,0,0,0.00,0.00,0.00
091018559488,115,146000.00,156,146000.00,7.2,3,1,2,0,0.5,1,0.0,0,3.0,2018-05-17,2018-08-17,0,0,0,0.00,0.00,0.00
161338184183,120,2472000.00,156,2472000.00,8.4,12,1,2,0,1.0,1,0.0,1,0.0,2018-01-04,2019-01-04,0,0,0,0.00,0.00,0.00
201701935205,104,1014000.00,156,1014000.00,12.0,3,1,2,0,0.8,1,0.0,1,0.0,2018-05-11,2018-08-11,0,0,0,0.00,0.00,0.00
180597974812,118,25000.00,156,25000.00,9.6,18,1,1,0,1.0,1,0.0,1,0.0,2018-04-23,2019-10-23,0,0,0,0.00,0.00,0.00
110872630665,111,868000.00,156,868000.00,7.2,18,1,0,0,1.2,1,0.0,0,4.0,2018-03-30,2019-09-30,0,0,0,0.00,0.00,0.00
111586816188,105,197000.00,156,197000.00,7.2,18,1,0,0,0.5,1,0.0,0,3.0,2018-02-17,2019-08-17,0,0,0,0.00,0.00,0.00
390185082653,112,3083000.00,156,3083000.00,10.8,12,1,2,0,1.5,0,2.0,1,0.0,2018-05-01,2019-05-01,0,0,0,0.00,0.00,0.00
260662682421,114,4808000.00,156,4808000.00,8.4,6,1,0,0,1.5,1,0.0,0,4.0,2018-06-06,2018-12-06,0,0,0,0.00,0.00,0.00
201148705316,105,979000.00,156,979000.00,7.2,18,1,1,0,1.0,1,0.0,1,0.0,2018-02-06,2019-08-06,0,0,0,0.00,0.00,0.00
130705480680,113,16000.00,156,16000.00,7.2,12,1,2,0,0.8,1,0.0,0,4.0,2018-02-13,2019-02-13,0,0,0,0.00,0.00,0.00
260814753769,104,906000.00,156,906000.00,9.6,6,1,1,0,1.2,1,0.0,1,0.0,2018-06-02,2018-12-02,0,0,0,0.00,0.00,0.00
131082171880,104,278000.00,156,278000.00,12.0,3,1,0,0,1.0,1,0.0,1,0.0,2018-01-30,2018-04-30,0,0,0,0.00,0.00,0.00
170402720132,118,168000.00,156,168000.00,7.2,12,1,2,0,0.8,1,0.0,0,4.0,2018-07-27,2019-07-27,0,0,0,0.00,0.00,0.00
181459618608,112,808000.00,156,808000.00,10.8,12,1,2,0,1.0,0,3.0,0,3.0,2018-05-12,2019-05-12,0,0,0,0.00,0.00,0.00
201419119227,115,32000.00,156,32000.00,9.6,24,1,1,0,1.0,0,1.0,1,0.0,2018-05-12,2020-05-12,0,0,0,0.00,0.00,0.00
260281095812,120,257000.00,156,257000.00,7.2,24,1,1,0,0.8,0,3.0,1,0.0,2018-05-12,2020-05-12,0,0,0,0.00,0.00,0.00
301215198641,109,176000.00,156,176000.00,12.0,3,1,0,0,0.5,0,2.0,0,3.0,2018-06-05,2018-09-05,0,0,0,0.00,0.00,0.00
120626581849,108,3227000.00,156,3227000.00,9.6,18,1,1,0,1.5,0,2.0,1,0.0,2018-06-26,2019-12-26,0,0,0,0.00,0.00,0.00
070469150393,105,633000.00,156,633000.00,10.8,24,1,1,0,0.8,0,2.0,1,0.0,2018-04-02,2020-04-02,0,0,0,0.00,0.00,0.00
181406981781,117,10000.00,156,10000.00,7.2,24,1,1,0,0.8,0,3.0,0,4.0,2018-06-09,2020-06-09,0,0,0,0.00,0.00,0.00
091351478226,107,2038000.00,156,2038000.00,12.0,3,1,0,0,1.5,0,3.0,0,3.0,2018-02-22,2018-05-22,0,0,0,0.00,0.00,0.00
080725262963,114,164000.00,156,164000.00,10.8,3,1,2,0,1.5,1,0.0,0,4.0,2018-02-22,2018-05-22,0,0,0,0.00,0.00,0.00
270893695292,106,1288000.00,156,1288000.00,10.8,3,1,1,0,1.5,0,1.0,0,3.0,2018-06-14,2018-09-14,0,0,0,0.00,0.00,0.00
271465176399,113,3834000.00,156,3834000.00,10.8,12,1,1,0,1.5,1,0.0,0,5.0,2018-06-01,2019-06-01,0,0,0,0.00,0.00,0.00
231585125473,116,2690000.00,156,2690000.00,12.0,3,1,1,0,0.5,0,2.0,0,4.0,2018-06-29,2018-09-29,0,0,0,0.00,0.00,0.00
320281503955,109,2598000.00,156,2598000.00,8.4,3,1,0,0,1.5,1,0.0,0,5.0,2018-05-13,2018-08-13,0,0,0,0.00,0.00,0.00
051143013116,119,2765000.00,156,2765000.00,10.8,6,1,2,0,1.2,0,2.0,1,0.0,2018-04-20,2018-10-20,0,0,0,0.00,0.00,0.00
111755392915,115,1753000.00,156,1753000.00,10.8,18,1,0,0,1.2,1,0.0,0,4.0,2018-04-08,2019-10-08,0,0,0,0.00,0.00,0.00
231446352647,115,6000.00,156,6000.00,8.4,18,1,1,0,1.0,0,1.0,1,0.0,2018-03-03,2019-09-03,0,0,0,0.00,0.00,0.00
211158165874,108,4000.00,156,4000.00,8.4,18,1,1,0,1.5,0,3.0,0,3.0,2018-01-06,2019-07-06,0,0,0,0.00,0.00,0.00
120691530247,118,55000.00,156,55000.00,8.4,18,1,0,0,1.5,0,1.0,0,5.0,2018-04-16,2019-10-16,0,0,0,0.00,0.00,0.00
160897882980,109,6000.00,156,6000.00,8.4,18,1,1,0,1.5,0,1.0,1,0.0,2018-06-10,2019-12-10,0,0,0,0.00,0.00,0.00
260931903358,111,62000.00,156,62000.00,10.8,3,1,0,0,0.8,0,2.0,1,0.0,2018-06-20,2018-09-20,0,0,0,0.00,0.00,0.00
170994466529,105,78000.00,156,78000.00,8.4,12,1,2,0,1.5,0,3.0,0,3.0,2018-04-07,2019-04-07,0,0,0,0.00,0.00,0.00
111584067438,109,174000.00,156,174000.00,12.0,12,1,1,0,0.5,1,0.0,1,0.0,2018-07-12,2019-07-12,0,0,0,0.00,0.00,0.00
160389509579,103,2798000.00,156,2798000.00,9.6,6,1,2,0,1.5,1,0.0,1,0.0,2018-01-26,2018-07-26,0,0,0,0.00,0.00,0.00
170695290414,114,1085000.00,156,1085000.00,8.4,12,1,2,0,1.5,0,3.0,1,0.0,2018-03-26,2019-03-26,0,0,0,0.00,0.00,0.00
251781549454,108,69000.00,156,69000.00,12.0,24,1,0,0,0.5,1,0.0,1,0.0,2018-07-22,2020-07-22,0,0,0,0.00,0.00,0.00
211001007115,119,326000.00,156,326000.00,8.4,3,1,1,0,1.0,0,2.0,0,4.0,2018-03-24,2018-06-24,0,0,0,0.00,0.00,0.00
060344029694,115,4318000.00,156,4318000.00,7.2,18,1,2,0,1.2,1,0.0,1,0.0,2018-04-12,2019-10-12,0,0,0,0.00,0.00,0.00
231027257490,107,155000.00,156,155000.00,12.0,24,1,0,0,1.5,0,1.0,0,5.0,2018-04-04,2020-04-04,0,0,0,0.00,0.00,0.00
170256205615,119,1412000.00,156,1412000.00,9.6,18,1,0,0,0.8,0,2.0,0,5.0,2018-04-17,2019-10-17,0,0,0,0.00,0.00,0.00
080763210250,118,2254000.00,156,2254000.00,10.8,24,1,0,0,1.2,1,0.0,1,0.0,2018-04-29,2020-04-29,0,0,0,0.00,0.00,0.00
071542513133,106,352000.00,156,352000.00,12.0,12,1,0,0,1.0,1,0.0,1,0.0,2018-01-18,2019-01-18,0,0,0,0.00,0.00,0.00
091453959284,106,33000.00,156,33000.00,10.8,12,1,1,0,1.2,0,3.0,1,0.0,2018-04-20,2019-04-20,0,0,0,0.00,0.00,0.00
181388374844,111,2886000.00,156,2886000.00,12.0,3,1,2,0,1.0,1,0.0,0,5.0,2018-01-03,2018-04-03,0,0,0,0.00,0.00,0.00
270711298172,108,125000.00,156,125000.00,7.2,6,1,0,0,1.5,0,2.0,1,0.0,2018-03-22,2018-09-22,0,0,0,0.00,0.00,0.00
230782043900,114,28000.00,156,28000.00,10.8,18,1,2,0,1.5,0,3.0,1,0.0,2018-03-25,2019-09-25,0,0,0,0.00,0.00,0.00
041122785438,115,902000.00,156,902000.00,12.0,18,1,1,0,0.5,0,2.0,1,0.0,2018-01-20,2019-07-20,0,0,0,0.00,0.00,0.00
201997298117,110,37000.00,156,37000.00,9.6,3,1,1,0,0.5,1,0.0,1,0.0,2018-01-06,2018-04-06,0,0,0,0.00,0.00,0.00
270742676141,116,35000.00,156,35000.00,7.2,24,1,2,0,1.2,0,3.0,0,3.0,2018-05-09,2020-05-09,0,0,0,0.00,0.00,0.00
260589274351,102,740000.00,156,740000.00,10.8,3,1,1,0,0.8,1,0.0,1,0.0,2018-05-16,2018-08-16,0,0,0,0.00,0.00,0.00
150616101194,107,774000.00,156,774000.00,8.4,3,1,2,0,1.2,1,0.0,0,5.0,2018-06-23,2018-09-23,0,0,0,0.00,0.00,0.00
240830353272,103,27000.00,156,27000.00,7.2,12,1,1,0,1.2,0,3.0,0,5.0,2018-06-08,2019-06-08,0,0,0,0.00,0.00,0.00
201529912967,117,269000.00,156,269000.00,12.0,18,1,1,0,0.5,1,0.0,0,5.0,2018-04-28,2019-10-28,0,0,0,0.00,0.00,0.00
131123510146,108,4017000.00,156,4017000.00,8.4,12,1,2,0,0.8,1,0.0,0,4.0,2018-01-01,2019-01-01,0,0,0,0.00,0.00,0.00
340009371910,104,2079000.00,156,2079000.00,7.2,24,1,1,0,0.5,0,1.0,0,5.0,2018-01-14,2020-01-14,0,0,0,0.00,0.00,0.00
100143957949,110,196000.00,156,196000.00,10.8,18,1,1,0,1.0,0,3.0,1,0.0,2018-02-03,2019-08-03,0,0,0,0.00,0.00,0.00
150649246359,119,222000.00,156,222000.00,7.2,6,1,1,0,0.5,1,0.0,1,0.0,2018-05-22,2018-11-22,0,0,0,0.00,0.00,0.00
201162802833,108,23000.00,156,23000.00,12.0,24,1,0,0,0.5,1,0.0,0,3.0,2018-07-14,2020-07-14,0,0,0,0.00,0.00,0.00
140734379147,100,4713000.00,156,4713000.00,10.8,24,1,2,0,1.5,0,3.0,1,0.0,2018-06-17,2020-06-17,0,0,0,0.00,0.00,0.00
191282273662,108,206000.00,156,206000.00,12.0,18,1,2,0,0.5,1,0.0,0,4.0,2018-01-31,2019-07-31,0,0,0,0.00,0.00,0.00
100107699082,107,1426000.00,156,1426000.00,7.2,3,1,0,0,0.5,1,0.0,0,4.0,2018-06-15,2018-09-15,0,0,0,0.00,0.00,0.00
151079180778,102,78000.00,156,78000.00,10.8,3,1,1,0,0.5,1,0.0,1,0.0,2018-03-16,2018-06-16,0,0,0,0.00,0.00,0.00
271206658893,119,175000.00,156,175000.00,8.4,12,1,1,0,1.5,1,0.0,1,0.0,2018-02-15,2019-02-15,0,0,0,0.00,0.00,0.00
300956341732,100,604000.00,156,604000.00,10.8,12,1,1,0,1.0,1,0.0,1,0.0,2018-05-24,2019-05-24,0,0,0,0.00,0.00,0.00
251330144171,113,61000.00,156,61000.00,12.0,6,1,0,0,0.5,0,2.0,1,0.0,2018-06-08,2018-12-08,0,0,0,0.00,0.00,0.00
230637609124,101,49000.00,156,49000.00,9.6,12,1,2,0,1.0,0,3.0,1,0.0,2018-06-20,2019-06-20,0,0,0,0.00,0.00,0.00
051081978558,117,626000.00,156,626000.00,9.6,18,1,0,0,1.5,1,0.0,0,3.0,2018-03-08,2019-09-08,0,0,0,0.00,0.00,0.00
210357464595,105,264000.00,156,264000.00,8.4,12,1,2,0,1.0,0,1.0,1,0.0,2018-01-23,2019-01-23,0,0,0,0.00,0.00,0.00
130557171651,120,95000.00,156,95000.00,9.6,24,1,2,0,0.8,1,0.0,0,4.0,2018-07-28,2020-07-28,0,0,0,0.00,0.00,0.00
231717381781,116,471000.00,156,471000.00,9.6,12,1,1,0,1.5,0,3.0,0,5.0,2018-06-26,2019-06-26,0,0,0,0.00,0.00,0.00
131109823776,105,19000.00,156,19000.00,7.2,3,1,0,0,0.8,1,0.0,0,4.0,2018-02-25,2018-05-25,0,0,0,0.00,0.00,0.00
030257249661,118,102000.00,156,102000.00,9.6,3,1,0,0,0.5,0,2.0,1,0.0,2018-01-10,2018-04-10,0,0,0,0.00,0.00,0.00
140232459218,106,24000.00,156,24000.00,9.6,3,1,0,0,1.5,0,1.0,1,0.0,2018-05-31,2018-08-31,0,0,0,0.00,0.00,0.00
181415128334,110,44000.00,156,44000.00,9.6,3,1,1,0,1.2,1,0.0,1,0.0,2018-05-21,2018-08-21,0,0,0,0.00,0.00,0.00
290240839841,110,50000.00,156,50000.00,8.4,12,1,1,0,1.0,1,0.0,1,0.0,2018-05-10,2019-05-10,0,0,0,0.00,0.00,0.00
110329917091,102,12000.00,156,12000.00,10.8,18,1,1,0,1.2,0,2.0,0,3.0,2018-06-08,2019-12-08,0,0,0,0.00,0.00,0.00
131185059482,102,7000.00,156,7000.00,7.2,6,1,2,0,1.5,0,3.0,0,3.0,2018-04-21,2018-10-21,0,0,0,0.00,0.00,0.00
430144096561,117,8000.00,156,8000.00,10.8,6,1,0,0,1.2,1,0.0,0,3.0,2018-01-23,2018-07-23,0,0,0,0.00,0.00,0.00
240452149516,101,462000.00,156,462000.00,12.0,12,1,1,0,0.5,0,1.0,1,0.0,2018-01-06,2019-01-06,0,0,0,0.00,0.00,0.00
190252258995,113,91000.00,156,91000.00,7.2,3,1,1,0,0.8,1,0.0,0,5.0,2018-01-20,2018-04-20,0,0,0,0.00,0.00,0.00
150298624840,114,49000.00,156,49000.00,7.2,3,1,0,0,0.5,1,0.0,1,0.0,2018-06-06,2018-09-06,0,0,0,0.00,0.00,0.00
140806970407,115,223000.00,156,223000.00,8.4,18,1,0,0,1.0,0,1.0,0,3.0,2018-06-19,2019-12-19,0,0,0,0.00,0.00,0.00
300645193464,110,1306000.00,156,1306000.00,12.0,3,1,1,0,1.2,0,2.0,1,0.0,2018-03-16,2018-06-16,0,0,0,0.00,0.00,0.00
071341441738,113,220000.00,156,220000.00,7.2,24,1,1,0,0.5,1,0.0,1,0.0,2018-02-13,2020-02-13,0,0,0,0.00,0.00,0.00
080486062734,116,42000.00,156,42000.00,10.8,3,1,2,0,1.2,0,2.0,1,0.0,2018-06-24,2018-09-24,0,0,0,0.00,0.00,0.00
181880025163,114,607000.00,156,607000.00,8.4,3,1,2,0,0.8,1,0.0,0,5.0,2018-03-12,2018-06-12,0,0,0,0.00,0.00,0.00
271186073855,118,1977000.00,156,1977000.00,12.0,24,1,1,0,1.2,0,2.0,0,5.0,2018-02-27,2020-02-27,0,0,0,0.00,0.00,0.00
150731666024,102,1935000.00,156,1935000.00,9.6,6,1,1,0,1.0,1,0.0,1,0.0,2018-06-12,2018-12-12,0,0,0,0.00,0.00,0.00
201075566323,100,1103000.00,156,1103000.00,9.6,12,1,2,0,0.8,1,0.0,1,0.0,2018-06-15,2019-06-15,0,0,0,0.00,0.00,0.00
150301024365,116,23000.00,156,23000.00,10.8,3,1,1,0,1.2,0,1.0,1,0.0,2018-07-11,2018-10-11,0,0,0,0.00,0.00,0.00
120280278521,107,103000.00,156,103000.00,12.0,24,1,1,0,1.0,0,2.0,1,0.0,2018-06-08,2020-06-08,0,0,0,0.00,0.00,0.00
181479707628,109,4491000.00,156,4491000.00,12.0,3,1,2,0,0.8,1,0.0,1,0.0,2018-01-02,2018-04-02,0,0,0,0.00,0.00,0.00
131644738837,105,683000.00,156,683000.00,8.4,12,1,1,0,1.5,1,0.0,0,3.0,2018-01-23,2019-01-23,0,0,0,0.00,0.00,0.00
200737903523,110,113000.00,156,113000.00,8.4,3,1,1,0,1.0,0,3.0,0,5.0,2018-03-20,2018-06-20,0,0,0,0.00,0.00,0.00
131671778912,120,600000.00,156,600000.00,7.2,18,1,1,0,1.5,0,3.0,1,0.0,2018-03-06,2019-09-06,0,0,0,0.00,0.00,0.00
050557674867,105,44000.00,156,44000.00,12.0,12,1,1,0,1.5,0,3.0,1,0.0,2018-06-27,2019-06-27,0,0,0,0.00,0.00,0.00
180701467842,106,39000.00,156,39000.00,8.4,18,1,0,0,0.5,1,0.0,1,0.0,2018-03-27,2019-09-27,0,0,0,0.00,0.00,0.00
160549010320,107,588000.00,156,588000.00,8.4,24,1,1,0,1.5,0,1.0,1,0.0,2018-03-17,2020-03-17,0,0,0,0.00,0.00,0.00
290592003326,116,25000.00,156,25000.00,8.4,12,1,1,0,1.0,0,1.0,1,0.0,2018-01-29,2019-01-29,0,0,0,0.00,0.00,0.00
271400963523,106,170000.00,156,170000.00,7.2,3,1,1,0,0.8,0,3.0,0,3.0,2018-05-22,2018-08-22,0,0,0,0.00,0.00,0.00
120599847932,105,31000.00,156,31000.00,12.0,18,1,1,0,1.5,0,1.0,1,0.0,2018-03-19,2019-09-19,0,0,0,0.00,0.00,0.00
390167003723,115,144000.00,156,144000.00,9.6,24,1,0,0,0.8,0,2.0,1,0.0,2018-06-16,2020-06-16,0,0,0,0.00,0.00,0.00
300305741120,113,12000.00,156,12000.00,12.0,3,1,2,0,1.2,0,3.0,1,0.0,2018-04-04,2018-07-04,0,0,0,0.00,0.00,0.00
161356337440,106,95000.00,156,95000.00,12.0,12,1,2,0,1.0,0,3.0,0,5.0,2018-06-19,2019-06-19,0,0,0,0.00,0.00,0.00
160626257798,103,55000.00,156,55000.00,12.0,6,1,0,0,0.5,0,2.0,1,0.0,2018-03-13,2018-09-13,0,0,0,0.00,0.00,0.00
181479372350,107,1721000.00,156,1721000.00,9.6,18,1,1,0,0.5,1,0.0,1,0.0,2018-07-11,2020-01-11,0,0,0,0.00,0.00,0.00
231409919225,106,178000.00,156,178000.00,8.4,24,1,1,0,0.8,0,1.0,1,0.0,2018-07-01,2020-07-01,0,0,0,0.00,0.00,0.00
040645343194,100,49000.00,156,49000.00,12.0,6,1,1,0,1.5,0,1.0,1,0.0,2018-05-10,2018-11-10,0,0,0,0.00,0.00,0.00
201256269607,109,18000.00,156,18000.00,9.6,12,1,0,0,1.5,1,0.0,0,4.0,2018-05-19,2019-05-19,0,0,0,0.00,0.00,0.00
310060948664,118,85000.00,156,85000.00,7.2,6,1,2,0,0.8,0,1.0,1,0.0,2018-07-17,2019-01-17,0,0,0,0.00,0.00,0.00
130844813972,100,23000.00,156,23000.00,9.6,6,1,2,0,1.0,0,1.0,0,4.0,2018-04-04,2018-10-04,0,0,0,0.00,0.00,0.00
231723607655,104,2942000.00,156,2942000.00,7.2,12,1,1,0,0.5,0,1.0,0,3.0,2018-04-10,2019-04-10,0,0,0,0.00,0.00,0.00
240427230695,112,13000.00,156,13000.00,7.2,12,1,0,0,1.5,1,0.0,1,0.0,2018-01-10,2019-01-10,0,0,0,0.00,0.00,0.00
091209558220,119,26000.00,156,26000.00,9.6,3,1,1,0,0.5,0,3.0,0,3.0,2018-01-23,2018-04-23,0,0,0,0.00,0.00,0.00
260367813967,113,133000.00,156,133000.00,8.4,12,1,1,0,1.2,1,0.0,1,0.0,2018-02-07,2019-02-07,0,0,0,0.00,0.00,0.00
161310224007,115,179000.00,156,179000.00,9.6,24,1,0,0,1.5,1,0.0,0,3.0,2018-04-21,2020-04-21,0,0,0,0.00,0.00,0.00
131693648643,100,2419000.00,156,2419000.00,8.4,6,1,0,0,0.8,1,0.0,0,3.0,2018-04-29,2018-10-29,0,0,0,0.00,0.00,0.00
